    1    1                  1.706227696563106
    1    5                  1.378649951921531
    2    2                  3.840183358335155
    2    8                  2.418933541213785
    3    3                  3.033800956562025
    3    9                 -1.843826226815145
    4    4                  6.268498508935701
    5    1                  1.378649951921531
    5    5                  3.463942734220884
    6    6                  5.118207600096548
    7    7                  9.306306775411192
    8    2                  2.418933541213785
    8    8                  6.396231841857939
    9    3                 -1.843826226815145
    9    9                  4.204437646535562
   10   10                  8.059498082917338
