    1    1                  1.680468272771984
    1    5                 -1.361886344545731
    2    2                  3.778040009677589
    2    8                 -2.385065254648076
    3    3                  2.979956244821139
    3    9                 -1.825859607577752
    4    4                  6.268498508935697
    5    1                 -1.361886344545731
    5    5                  3.489702158012004
    6    6                  5.118207600096548
    7    7                  9.306306775411198
    8    2                 -2.385065254648076
    8    8                  6.458375190515498
    9    3                 -1.825859607577753
    9    9                  4.258282358276440
   10   10                  8.059498082917329
