    1    7                 13.500699937699538
    1   10                 11.691949114918783
    2    4                -14.736784830914177
    2    6                -18.048801642463509
    3    4                 18.142040606339076
    4    2                 14.736784830914177
    4    3                 18.142040606339080
    4    7                -28.030044128419853
    4    8                -17.675858270101447
    4    9                -18.244926789649327
    4   10                -17.727756472167187
    5    7                -28.917288060329561
    5   10                -25.043106068797833
    6    2                -18.048801642463509
    6    7                 16.183153522940298
    6    8                 21.648416763751356
    6   10                -21.711978820565804
    7    1                -13.500699937699538
    7    4                 28.030044128419856
    7    5                 28.917288060329565
    7    6                 16.183153522940298
    8    4                 17.675858270101454
    8    6                 21.648416763751353
    9    4                -18.244926789649323
   10    1                 11.691949114918780
   10    4                -17.727756472167172
   10    5                -25.043106068797815
   10    6                 21.711978820565811
