    1    1                  0.598413420602149
    2    2                  0.630783130505040
    2    3                 -0.562026145640957
    2    9                 -0.049360893425464
    3    2                  0.562026145640957
    3    3                 -0.199471140200716
    3    8                 -0.049360893425464
    4    4                  0.708052307911971
    4    6                 -0.756939756606048
    5    5                  0.598413420602149
    6    4                  0.756939756606047
    6    6                 -0.378469878303024
    7    7                  0.783507084796226
    7   10                 -0.904716052638161
    8    3                  0.049360893425464
    8    8                  0.630783130505040
    8    9                 -0.562026145640957
    9    2                  0.049360893425464
    9    8                  0.562026145640957
    9    9                 -0.199471140200716
   10    7                  0.904716052638161
   10   10                 -0.505751648508551
