    1    4                  3.742596739236760
    1    6                  3.055817441378071
    2    2                 -3.778040009677589
    2    3                 -3.972221894759921
    2    7                  7.162307046389031
    2    8                  2.385065254648075
    2    9                  2.045379134156797
    2   10                  2.923999607465601
    3    2                  3.972221894759921
    3    8                 -2.940962134073626
    3   10                  6.023372444261515
    4    1                  3.742596739236759
    4    4                 -6.701306785697340
    4    5                 -5.486215673393365
    4    6                 -3.350653392848671
    5    4                 -5.486215673393364
    5    6                 -4.479476339557786
    6    1                 -3.055817441378071
    6    4                  3.350653392848671
    6    5                  4.479476339557784
    6    6                 -5.118207600096548
    7    2                  7.162307046389032
    7    7                -10.154013152095768
    7    8                 -8.590742532478716
    7   10                 -3.517453336030495
    8    2                  2.385065254648075
    8    3                  2.940962134073626
    8    7                 -8.590742532478716
    8    8                 -6.458375190515495
    8    9                 -6.224940810669663
    8   10                 -3.507155952699630
    9    2                 -2.045379134156796
    9    8                  6.224940810669663
    9   10                 -6.057531876207097
   10    2                 -2.923999607465599
   10    3                  6.023372444261513
   10    7                  3.517453336030490
   10    8                  3.507155952699630
   10    9                 -6.057531876207097
   10   10                 -8.615965867325155
