  0.998283570073412       7.637611482492351E-019 -4.226173599270758E-018
 -1.261211742023948E-032 -5.856546526309343E-002  1.420367076514140E-031
  9.593019607028604E-017  4.137118585725009E-017 -5.451198086431667E-019
  5.825869815992665E-018
  9.841088387304658E-033  0.999241946964627       0.000000000000000E+000
 -1.157541344099195E-017 -4.137887004281228E-034  8.129815226790620E-017
  2.127882288774363E-016 -3.892982694980431E-002  0.000000000000000E+000
 -5.890802824008087E-018
  3.223794607322356E-018  6.564346578685047E-036  0.991783611561379     
 -1.273436301895028E-050 -1.780783192312385E-017 -4.639339503341510E-049
 -4.270371073200659E-034 -5.029412150495264E-034  0.127926806566360     
  4.154626787389104E-033
 -1.134900177871657E-034  2.768571904566551E-017  0.000000000000000E+000
   1.00000000000000      -2.534191384878927E-033  1.320558246087344E-016
  1.186088570681906E-016 -4.880163714852781E-017  0.000000000000000E+000
 -1.469189205934437E-018
 -3.286279640533828E-035 -3.658104920343439E-017  0.000000000000000E+000
 -2.519685848856312E-016 -6.750384144643911E-034   1.00000000000000     
 -2.091609120206056E-015  1.007284113769708E-015  0.000000000000000E+000
  1.613553996218303E-017
 -5.856546526309343E-002 -2.370679011787528E-018 -1.744394935237621E-017
 -2.493039121349727E-033 -0.998283570073412      -1.884911566282760E-032
 -6.095302058849824E-018  5.906392840891541E-018 -2.250035903539134E-018
  1.342066456486980E-016
  2.475287580526266E-017 -6.841315711149053E-017  0.000000000000000E+000
 -1.178587540154657E-016 -1.949922490746563E-017  1.866334021659708E-015
   1.00000000000000      -2.813730496299788E-015  0.000000000000000E+000
  7.615168256486760E-017
  1.029477621616097E-017  4.297569465854633E-018  0.000000000000000E+000
 -1.231268596805604E-018  1.115197643702119E-016 -6.388740004971894E-018
 -6.500174039413776E-017 -7.625430020899817E-017  0.000000000000000E+000
   1.00000000000000     
 -1.232595164407831E-031 -3.892982694980400E-002  0.000000000000000E+000
 -1.412136018963543E-017  1.848892746611746E-032  7.397097749224811E-016
 -2.561502806671073E-015 -0.999241946964627       0.000000000000000E+000
 -1.109907757934029E-016
  0.000000000000000E+000  0.000000000000000E+000 -0.127926806566360     
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.991783611561379     
  0.000000000000000E+000
