    2    2                  1.261566261010081
    2    3                  0.561939570340422
    2    9                  0.050336919546323
    3    2                 -0.561939570340422
    3    3                  0.797884560802866
    3    8                 -0.050336919546322
    4    4                  2.832209231647889
    4    6                  0.756939756606048
    6    4                 -0.756939756606048
    6    6                  2.270819269818143
    7    7                  4.701042508777363
    7   10                  0.904716052638161
    8    3                  0.050336919546322
    8    8                  1.261566261010081
    8    9                 -0.561939570340422
    9    2                 -0.050336919546323
    9    8                  0.561939570340422
    9    9                  0.797884560802866
   10    7                 -0.904716052638161
   10   10                  4.046013188068414
