    1    7                -13.771897026634790
    1   10                -11.926812683369109
    2    4                 14.964183438622969
    2    6                 18.327306921016440
    3    4                -18.407764073604490
    4    2                -14.964183438622978
    4    3                -18.407764073604490
    4    7                 28.030044128419803
    4    8                -17.483764089938461
    4    9                 17.976796509173617
    4   10                 17.727756472167187
    5    7                -28.789117733262451
    5   10                -24.932107309546367
    6    2                 18.327306921016433
    6    7                -16.183153522940223
    6    8                 21.413150401772494
    6   10                 21.711978820565822
    7    1                 13.771897026634790
    7    4                -28.030044128419799
    7    5                 28.789117733262451
    7    6                -16.183153522940231
    8    4                 17.483764089938447
    8    6                 21.413150401772501
    9    4                 17.976796509173617
   10    1                -11.926812683369105
   10    4                 17.727756472167201
   10    5                -24.932107309546360
   10    6                -21.711978820565811
